,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
420,cfjD70MSTpW3j00uX-yneQ,which-wich-montgomery-3,Which Wich,https://s3-media2.fl.yelpcdn.com/bphoto/HGQXdITFfAjz7KAjpk5h5Q/o.jpg,False,https://www.yelp.com/biz/which-wich-montgomery-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,38,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 30.35831, 'longitude': -95.59202}","['pickup', 'delivery']","{'address1': '15260 Hwy 105', 'address2': 'Ste 136', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['15260 Hwy 105', 'Ste 136', 'Montgomery, TX 77356']}",+19365880800,(936) 588-0800,754.2446645987415,$
421,1RJI0bFHJMc-YXIXeGNE6A,wingstop-montgomery-3,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/MNzs969kVTqyjJHvdVsiIw/o.jpg,False,https://www.yelp.com/biz/wingstop-montgomery-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 30.35845081980293, 'longitude': -95.59348861417263}",[],"{'address1': '15260 Hwy 105 W', 'address2': 'Ste 128', 'address3': None, 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['15260 Hwy 105 W', 'Ste 128', 'Montgomery, TX 77356']}",+19362362550,(936) 236-2550,774.2813650656212,
422,XG4WDNKCiwnrmNpcdpoSLA,sonic-drive-in-montgomery-8,Sonic Drive-In,https://s3-media4.fl.yelpcdn.com/bphoto/CNtvTZ8rOB0toKRzrn26vg/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-montgomery-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,32,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'latitude': 30.3533451, 'longitude': -95.58338852367687}",[],"{'address1': '14625 Hwy 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14625 Hwy 105 W', 'Montgomery, TX 77356']}",+19365882100,(936) 588-2100,555.422578589841,$
423,UTvE-p70jcWW85LSWD2hQw,jack-in-the-box-montgomery,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/ePXZ0zo2VGMenw5bePKjKg/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-montgomery?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,11,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]",2.0,"{'latitude': 30.3548294512545, 'longitude': -95.5840963125229}",['delivery'],"{'address1': '14640 Highway 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14640 Highway 105 W', 'Montgomery, TX 77356']}",+19364476300,(936) 447-6300,377.05575774451074,$
424,wGJTTJZHtjNdMTYAbOZqiw,popeyes-louisiana-kitchen-montgomery,Popeyes Louisiana Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/A81KbCsRzOQipahtZlakmg/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-montgomery?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,28,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 30.353478, 'longitude': -95.583847}","['pickup', 'delivery']","{'address1': '14651 Highway 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14651 Highway 105 W', 'Montgomery, TX 77356']}",+19365882227,(936) 588-2227,527.2760368783416,$
425,6nfKkweqKl5x2v3TUBXOiQ,pizza-hut-montgomery-15,Pizza Hut,https://s3-media1.fl.yelpcdn.com/bphoto/oxlZ6ByAcRFtV5kaLR6HhA/o.jpg,False,https://www.yelp.com/biz/pizza-hut-montgomery-15?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 30.358099, 'longitude': -95.59239}",['delivery'],"{'address1': '15250 Hwy 105 W', 'address2': 'Ste 154', 'address3': None, 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['15250 Hwy 105 W', 'Ste 154', 'Montgomery, TX 77356']}",+19365886600,(936) 588-6600,667.4349595832208,$
426,UEsTb_v5omrJtE5PykWFRA,taco-bell-montgomery-11,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/ogyNJ9m1lGHxw1adeOevmA/o.jpg,False,https://www.yelp.com/biz/taco-bell-montgomery-11?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,29,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 30.35681, 'longitude': -95.59291}",['delivery'],"{'address1': '15255 W. Hwy 105', 'address2': None, 'address3': None, 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['15255 W. Hwy 105', 'Montgomery, TX 77356']}",+19365882025,(936) 588-2025,729.7355464596209,$
427,WSy6ld61NZiyb2BFn4KzZg,kitchen-tales-conroe-2,Kitchen Tales,https://s3-media1.fl.yelpcdn.com/bphoto/wmhO9AN7XWqaAeD-p7MyUw/o.jpg,False,https://www.yelp.com/biz/kitchen-tales-conroe-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,293,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 30.351347, 'longitude': -95.5785748}",['delivery'],"{'address1': '14543 Hwy105 W', 'address2': 'Ste 101', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['14543 Hwy105 W', 'Ste 101', 'Conroe, TX 77304']}",+19365885105,(936) 588-5105,769.2293157008137,$$
428,rklJqlszUSWj4cCnCXd2Qw,buldogies-conroe,buldogies,https://s3-media3.fl.yelpcdn.com/bphoto/m9PGwcNgdS9Wd2qi-Q9T2g/o.jpg,False,https://www.yelp.com/biz/buldogies-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,262,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 30.3512861596512, 'longitude': -95.577962435782}",['delivery'],"{'address1': '14543 Hwy 105 W', 'address2': 'Ste 406', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['14543 Hwy 105 W', 'Ste 406', 'Conroe, TX 77304']}",+19365886688,(936) 588-6688,762.4328961142544,$
429,jG2bQMbEGMhSyHAxeN71Fg,papa-s-on-the-lake-montgomery,Papa’s On The Lake,https://s3-media2.fl.yelpcdn.com/bphoto/BzJE1oTAjLMZXCMIrSe3gA/o.jpg,False,https://www.yelp.com/biz/papa-s-on-the-lake-montgomery?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,196,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 30.357271, 'longitude': -95.5835284}",['delivery'],"{'address1': '14632 W Hwy 105', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14632 W Hwy 105', 'Montgomery, TX 77356']}",+19364472500,(936) 447-2500,684.0975347937991,$
430,Mdp8ao3KX0EHcIguxB1cSg,rudys-texas-bar-b-q-opening-soon-conroe,"Rudy's ""Country Store"" and Bar-B-Q",https://s3-media3.fl.yelpcdn.com/bphoto/-mecpthMCcqWHMC6CK5w2g/o.jpg,False,https://www.yelp.com/biz/rudys-texas-bar-b-q-opening-soon-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,49,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 30.35269672945156, 'longitude': -95.58149334262262}",[],"{'address1': '14545 Hwy 105 W', 'address2': 'Unit E', 'address3': None, 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['14545 Hwy 105 W', 'Unit E', 'Conroe, TX 77304']}",+19362283270,(936) 228-3270,764.2815952201917,
431,c22dXVBxGZVPvMbWtHWsoA,el-bosque-conroe,El Bosque,https://s3-media2.fl.yelpcdn.com/bphoto/gUh7ls_s6SbkLKwLz2_SRw/o.jpg,False,https://www.yelp.com/biz/el-bosque-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,80,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 30.351619, 'longitude': -95.578754}","['pickup', 'delivery']","{'address1': '14543 Hwy 105 W', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['14543 Hwy 105 W', 'Conroe, TX 77304']}",+19365886886,(936) 588-6886,745.0250372440984,$$
432,Fh6FX9lu0lXdnLBi3_yHqA,buster-s-crawfish-montgomery-conroe,Buster’s Crawfish - Montgomery,https://s3-media2.fl.yelpcdn.com/bphoto/orsxwdSpkQydPR2gFbr0-A/o.jpg,False,https://www.yelp.com/biz/buster-s-crawfish-montgomery-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,71,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2.5,"{'latitude': 30.354010685767154, 'longitude': -95.58344116525224}",['delivery'],"{'address1': '14540 Hwy 105 W', 'address2': None, 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['14540 Hwy 105 W', 'Conroe, TX 77304']}",+12812592009,(281) 259-2009,805.1961126206811,$$
433,XG4WDNKCiwnrmNpcdpoSLA,sonic-drive-in-montgomery-8,Sonic Drive-In,https://s3-media4.fl.yelpcdn.com/bphoto/CNtvTZ8rOB0toKRzrn26vg/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-montgomery-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,32,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'latitude': 30.3533451, 'longitude': -95.58338852367687}",[],"{'address1': '14625 Hwy 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14625 Hwy 105 W', 'Montgomery, TX 77356']}",+19365882100,(936) 588-2100,844.4073867060255,$
434,UTvE-p70jcWW85LSWD2hQw,jack-in-the-box-montgomery,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/ePXZ0zo2VGMenw5bePKjKg/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-montgomery?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,11,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tacos', 'title': 'Tacos'}]",2.0,"{'latitude': 30.3548294512545, 'longitude': -95.5840963125229}",['delivery'],"{'address1': '14640 Highway 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14640 Highway 105 W', 'Montgomery, TX 77356']}",+19364476300,(936) 447-6300,814.7182754853978,$
435,wGJTTJZHtjNdMTYAbOZqiw,popeyes-louisiana-kitchen-montgomery,Popeyes Louisiana Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/A81KbCsRzOQipahtZlakmg/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-montgomery?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,28,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"{'latitude': 30.353478, 'longitude': -95.583847}","['pickup', 'delivery']","{'address1': '14651 Highway 105 W', 'address2': '', 'address3': '', 'city': 'Montgomery', 'zip_code': '77356', 'country': 'US', 'state': 'TX', 'display_address': ['14651 Highway 105 W', 'Montgomery, TX 77356']}",+19365882227,(936) 588-2227,870.8525122175716,$
436,KJ0dEO7CxhV7w06wqSvlGQ,wengs-wok-conroe,Weng's Wok,https://s3-media4.fl.yelpcdn.com/bphoto/kgKi1q3cP_1rhvUuiw4Q8w/o.jpg,False,https://www.yelp.com/biz/wengs-wok-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,112,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 30.351206, 'longitude': -95.4849986}","['pickup', 'delivery']","{'address1': '1140 N Fm 3083 Rd W', 'address2': 'Ste 1400', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1140 N Fm 3083 Rd W', 'Ste 1400', 'Conroe, TX 77304']}",+19367568888,(936) 756-8888,1136.1217891608787,$$
437,mm2vcSyVMm3OGYnV98K6Ng,cracker-barrel-old-country-store-conroe,Cracker Barrel Old Country Store,https://s3-media2.fl.yelpcdn.com/bphoto/WnJSKblt70R7BAMjzVd8Zw/o.jpg,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,165,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]",3.0,"{'latitude': 30.366368509584635, 'longitude': -95.48638100544642}","['pickup', 'delivery']","{'address1': '1301 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1301 League Line Rd', 'Conroe, TX 77304']}",+19368562052,(936) 856-2052,1282.6043198092968,$$
438,KJ0dEO7CxhV7w06wqSvlGQ,wengs-wok-conroe,Weng's Wok,https://s3-media4.fl.yelpcdn.com/bphoto/kgKi1q3cP_1rhvUuiw4Q8w/o.jpg,False,https://www.yelp.com/biz/wengs-wok-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,112,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 30.351206, 'longitude': -95.4849986}","['pickup', 'delivery']","{'address1': '1140 N Fm 3083 Rd W', 'address2': 'Ste 1400', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1140 N Fm 3083 Rd W', 'Ste 1400', 'Conroe, TX 77304']}",+19367568888,(936) 756-8888,653.7705541194371,$$
439,vY8ohvzP5tT4DyPbgw2tkA,mama-juanitas-conroe,Mama Juanita's,https://s3-media1.fl.yelpcdn.com/bphoto/WC3QnC9DVxO1JDdB9_-YEw/o.jpg,False,https://www.yelp.com/biz/mama-juanitas-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,144,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'latitude': 30.3669811662997, 'longitude': -95.4830950160717}",['delivery'],"{'address1': '1118 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['1118 League Line Rd', 'Conroe, TX 77303']}",+19368569012,(936) 856-9012,1052.4943694803283,$$
440,saumajB5heBOfYRBnz-mIg,olive-garden-italian-restaurant-conroe-5,Olive Garden Italian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/9FnPzlk4p92Q-KV03faamg/o.jpg,False,https://www.yelp.com/biz/olive-garden-italian-restaurant-conroe-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,88,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,"{'latitude': 30.352974221900098, 'longitude': -95.48510024196705}",[],"{'address1': '3041 I-45 N', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['3041 I-45 N', 'Conroe, TX 77304']}",+19365395200,(936) 539-5200,579.4567737191745,$$
441,mm2vcSyVMm3OGYnV98K6Ng,cracker-barrel-old-country-store-conroe,Cracker Barrel Old Country Store,https://s3-media2.fl.yelpcdn.com/bphoto/WnJSKblt70R7BAMjzVd8Zw/o.jpg,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,165,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]",3.0,"{'latitude': 30.366368509584635, 'longitude': -95.48638100544642}","['pickup', 'delivery']","{'address1': '1301 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1301 League Line Rd', 'Conroe, TX 77304']}",+19368562052,(936) 856-2052,928.8431102075533,$$
442,cbcHZMBNH71SDeY_usKrcA,firehouse-subs-conroe,Firehouse Subs,https://s3-media1.fl.yelpcdn.com/bphoto/8ro8UgeCw5FM0eOGxC5wKA/o.jpg,False,https://www.yelp.com/biz/firehouse-subs-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,53,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]",2.5,"{'latitude': 30.35225, 'longitude': -95.48511}","['pickup', 'delivery']","{'address1': '3021 Interstate 45 N', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['3021 Interstate 45 N', 'Conroe, TX 77304']}",+19367603608,(936) 760-3608,657.5010811325952,$$
443,E3yNQWihVA5dkJzhoG-o_A,waffle-house-conroe-conroe,Waffle House - Conroe,https://s3-media2.fl.yelpcdn.com/bphoto/20q2rE5dRF17oDYO-IzD8g/o.jpg,False,https://www.yelp.com/biz/waffle-house-conroe-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,35,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 30.3667, 'longitude': -95.4826099}",['delivery'],"{'address1': '1116 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['1116 League Line Rd', 'Conroe, TX 77303']}",+19368900555,(936) 890-0555,1025.8316634954772,$
444,4z7hEEisHuO5DN63Z61owg,wendys-conroe,Wendy's,https://s3-media4.fl.yelpcdn.com/bphoto/yPOImBoW8Fk6qtCjLy8knA/o.jpg,False,https://www.yelp.com/biz/wendys-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,22,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 30.365637145745627, 'longitude': -95.48177489999999}",['delivery'],"{'address1': '1109 League Line Road', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['1109 League Line Road', 'Conroe, TX 77303']}",+19368562827,(936) 856-2827,966.3766166977101,$
445,35WUG06g-P-G-w1RmzE5yA,taco-bell-conroe-5,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/NxQ0pFrcbUkYtEiIkPd0EQ/o.jpg,False,https://www.yelp.com/biz/taco-bell-conroe-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,13,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 30.3663318, 'longitude': -95.4822797}",['delivery'],"{'address1': '1114 League Line Rd', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['1114 League Line Rd', 'Conroe, TX 77303']}",+12818452306,(281) 845-2306,1023.4289960786842,
446,3HESSZIwXBHTcB14z24tBQ,popeyes-louisiana-kitchen-conroe-3,Popeyes Louisiana Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/dEanBbPgHScuRliRRnd9VQ/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-conroe-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,21,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'latitude': 30.3494384275163, 'longitude': -95.4814338152395}",['delivery'],"{'address1': '2940 Interstate 45 N', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['2940 Interstate 45 N', 'Conroe, TX 77303']}",+19367562320,(936) 756-2320,1075.9556705305283,$
447,KJ0dEO7CxhV7w06wqSvlGQ,wengs-wok-conroe,Weng's Wok,https://s3-media4.fl.yelpcdn.com/bphoto/kgKi1q3cP_1rhvUuiw4Q8w/o.jpg,False,https://www.yelp.com/biz/wengs-wok-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,112,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 30.351206, 'longitude': -95.4849986}","['pickup', 'delivery']","{'address1': '1140 N Fm 3083 Rd W', 'address2': 'Ste 1400', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1140 N Fm 3083 Rd W', 'Ste 1400', 'Conroe, TX 77304']}",+19367568888,(936) 756-8888,1024.6717744043624,$$
448,vY8ohvzP5tT4DyPbgw2tkA,mama-juanitas-conroe,Mama Juanita's,https://s3-media1.fl.yelpcdn.com/bphoto/WC3QnC9DVxO1JDdB9_-YEw/o.jpg,False,https://www.yelp.com/biz/mama-juanitas-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,144,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'latitude': 30.3669811662997, 'longitude': -95.4830950160717}",['delivery'],"{'address1': '1118 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77303', 'country': 'US', 'state': 'TX', 'display_address': ['1118 League Line Rd', 'Conroe, TX 77303']}",+19368569012,(936) 856-9012,1125.8968195503287,$$
449,mm2vcSyVMm3OGYnV98K6Ng,cracker-barrel-old-country-store-conroe,Cracker Barrel Old Country Store,https://s3-media2.fl.yelpcdn.com/bphoto/WnJSKblt70R7BAMjzVd8Zw/o.jpg,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,165,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}]",3.0,"{'latitude': 30.366368509584635, 'longitude': -95.48638100544642}","['pickup', 'delivery']","{'address1': '1301 League Line Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1301 League Line Rd', 'Conroe, TX 77304']}",+19368562052,(936) 856-2052,1251.4402347480263,$$
